0.80543 0.17619 0.0 0.0 0.52328 0.0 0.0 0.0 0.0 0.0 0.013044 0.0 0.0 0.29353 0.38102 0.34786 0.0 0.70547 0.0026257 0.86761 0.0 0.0 0.36959 0.0 0.21114 0.41801 0.27738 1.3649 0.0 0.0 0.0 0.43631 0.74356 0.46125 0.0 5.2452 0.0 0.0 0.0 1.0499 1.6134 0.0 0.40109 0.0 0.10495 0.0 0.33029 0.0 0.36437 0.0 0.14006 0.26864 0.81045 0.66185 0.0 0.0 0.0 0.75598 0.0 0.033328 0.65034 0.0 0.20218 0.15707 0.33028 1.6068 0.072106 0.0 0.046048 0.0 0.0 1.2456 0.0 0.48571 0.0 0.0 0.0 0.21554 0.0 0.21413 0.34141 0.20652 0.0 0.0 0.0 0.95051 29.412 0.0 11.227 0.011231 0.0 0.2603 0.0 8.871 0.0 0.0 0.0 0.0 0.0 1.2584 1.7817 2.1188 4.5205 0.0 0.0 2.0231 0.0 0.11835 0.0 2.6436 0.69693 1.0384 0.52743 0.49012 0.0 0.59679 0.15746 0.0 1.6741 0.065132 0.50028 0.073314 1.5136 0.0 0.58191 0.0 1.8274 0.14949 0.066463 0.84337 0.29442 0.0 0.27277 0.76915 0.23004 0.31409 0.84279 0.77591 0.0 0.35408
4.2084 0.0 1.2795 0.0 0.0 0.0 2.5684 5.874 1.0386 0.60987 0.0 1.0026 0.90253 0.0 0.0 1.8961 3.6227 0.0 0.0 0.0 0.0 0.0 0.9262 0.43511 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.8295 1.6954 0.2927 0.0 0.0 0.0 0.15301 0.27171 0.0 0.0 0.0 0.0 0.0 0.25318 0.0 0.0 0.0 0.57752 1.3569 0.0 0.75123 0.37722 2.0714 0.0 0.0 0.0 5.0035 2.4407 0.0 0.0 0.0 0.0 0.0 0.0 0.36774 0.39734 8.0518 2.8389 0.099055 0.0 0.0 1.1641 2.6255 1.2955 8.1981 0.29737 2.0395 2.8832 0.19257 0.0 0.0 0.0 0.0 0.693 7.2664 0.69789 4.1151 0.0 2.1186 0.0 0.0 2.5149 0.0 0.31205 1.9797 0.0 1.4955 1.0018 0.0 0.0 0.0 0.48342 0.0 0.0 1.0833 0.0 1.3721 0.12556 0.26767 0.20266 0.0 0.0 0.023455 0.070053 0.0 1.2503 0.58654 0.0 0.0 0.30454 0.0 0.0 0.0 0.0 0.2825 0.0 0.51343 0.0 0.16384 0.0 0.0 0.0 0.24163 0.30819 0.21106 1.3579 0.0 0.10233
2.2047 10.227 9.3106 15.483 0.52773 16.794 3.7192 11.184 19.173 15.509 16.682 3.802 30.618 2.2239 0.0 0.0 5.1236 0.89348 14.845 1.0608 14.658 12.652 3.9608 8.6695 0.0 1.5831 0.0 3.132 9.461 3.2252 1.3831 0.92008 0.16841 3.3129 6.3058 0.96772 7.7465 5.0733 0.38613 1.1312 1.0673 0.0 0.0 0.0 0.12882 6.1944 0.0 2.0964 2.3174 7.5936 2.9794 0.14949 0.38404 0.0 11.152 5.5938 0.0 0.57569 8.6709 0.0 3.3379 0.0 1.7754 0.80695 0.26313 2.5133 0.0 0.0 4.8138 5.5704 0.0 0.0 0.0 0.0 12.306 4.1498 0.0 1.7454 2.785 10.601 0.79694 0.5289 1.675 0.41576 0.0 4.7371 0.0 1.7828 5.6209 2.7592 0.58462 0.0 0.0 4.2659 0.31387 0.67917 0.0 0.0 0.0 2.3701 1.4083 0.0 0.0 0.72245 5.3818 0.0 0.0 0.1273 0.77959 0.0 0.0 0.70608 0.15332 0.0 0.0 0.037803 0.0 0.0 2.1255 0.0 0.0 0.38497 0.47524 0.0 0.0 0.0 0.84324 0.0 0.0 0.0 0.33795 0.38109 0.11077 0.32986 0.073677 0.0 0.30488 4.0782 0.91074 1.4487
4.2699 0.50424 0.0 0.0 0.0 0.0 0.0 0.4303 0.0 0.0 0.0 0.0 2.1607 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.48603 0.0 0.0 0.0 0.0 0.67454 0.0 0.0 0.0 0.0 0.0 0.68029 0.0 0.0 0.0 1.6624 0.0 0.0 0.0 0.0 0.0 0.67744 0.0 0.0 0.0 0.86572 0.0 0.91416 0.0 0.0 0.0 0.0 0.0 0.0 0.97898 0.40145 3.2051 4.1091 1.3595 0.66471 4.3333 0.0 0.47699 1.4127 0.0 1.7596 2.7249 0.0 0.34592 0.0 2.067 0.0 0.0 0.0 0.0 0.33624 0.0 0.71411 0.0 4.9093 0.45892 0.0 1.3028 2.762 2.5948 1.9454 1.7257 0.0 0.0 3.2002 7.2482 2.2311 0.0 1.1261 1.1028 0.35108 0.44098 1.1778 0.18405 0.0 0.32561 1.2972 0.67326 0.0 1.325 2.5526 1.1919 0.38148 0.15562 0.0 0.0 0.60053 1.5246 0.0 0.52854 0.0 0.56379 0.0 0.0 0.0 0.31746 0.0 0.91343 0.18418 0.048441 0.098997 0.41783 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.111 0.0 1.3815 0.0 0.0 0.0 0.0 0.53838 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.70002 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 3.9179 3.4538 0.16466 0.15365 0.43943 4.8856 10.738 2.4963 3.613 4.0224 3.3637 6.5756 1.1032 0.0 0.50631 0.0 0.0 1.4587 0.0 1.0755 0.0 0.0 1.9373 0.0 0.0 0.0 4.4323 1.7507 2.2765 0.0 3.0767 1.8552 0.0 7.9349 1.1588 3.7814 0.0 1.0569 0.0 2.3402 0.0 0.67505 1.0952 0.0 6.4625 0.0 0.83427 0.0 7.3583 1.0783 0.0 0.60514 1.2389 7.6784 5.9293 0.0 0.0 6.0956 0.98191 0.0 0.0 4.8849 0.0 0.0 0.0 0.0 0.0 0.0 1.1334 0.0 0.0 0.2624 0.0 4.2785 3.0191 0.0 0.0 0.0 3.6023 0.0 0.0 0.0 2.4529 1.9066 1.8412 0.0 0.0 2.0032 0.07874 0.0 0.0 0.0 1.2187 5.0195 0.61548 0.12591 0.0 0.0 0.28444 0.0 0.0 0.0 0.119 0.22463 0.0 0.0 0.0 0.20931 0.0 0.0 0.3835 0.22716 0.0 0.0 0.0 0.0 1.1821 0.85842 0.0 0.4389 0.0 0.0 0.89181 0.0 0.8791 0.0 0.56405 0.0 0.0 1.451 0.0 0.6247 0.0 0.31692 0.0 0.0 0.0 0.0 1.9303
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.6985 0.0 0.0 0.0 0.3336 0.0 0.0 3.0197 1.2534 2.8129 0.64159 0.0 0.0 0.0 0.0 0.0 0.17165 0.0 0.0 0.29344 0.47627 0.0 0.0 0.0 1.8168 0.0 0.64122 0.0 0.0 0.0 0.15967 5.4881 0.69462 0.60107 5.6667 0.0 0.56518 0.0 0.0 0.0 0.0 2.2783 0.54592 0.0 0.0 0.48409 0.90236 0.7599 0.77335 1.7153 0.067489 0.0 7.9202 3.4882 0.27893 3.1703 0.0 1.2646 1.2946 1.0555 0.0 0.7122 0.0 0.0 0.17258 0.0 0.0 1.3184 1.5024 0.0 0.90518 1.259 0.62254 0.73143 0.50194 0.0 0.0 0.19685 0.0 0.0 0.02893 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.36568 0.16278 0.0 0.0 0.0 0.0 0.22307 0.0 0.0 0.0 0.0 0.60217 0.65043 0.0 0.55063 0.0 0.0 0.61116 0.49105 0.81063 0.16059 0.014191 0.0 0.0028776 0.0 0.47265 0.30686 0.88024 0.51298 0.64935 0.74548 0.47352 0.87406 0.18124 0.25578 0.14611
0.0 0.0 0.15799 0.13025 0.1492 0.30325 1.8857 10.353 0.0 1.427 0.0 1.2015 3.5599 0.65887 1.6376 0.10792 0.0 10.62 0.0 9.1669 0.0 0.0 0.40258 11.629 6.1974 1.7048 0.0 0.0 0.0 1.6309 0.29324 0.82514 0.1727 0.82349 2.3055 0.39453 0.0 0.0 0.0 2.0216 0.675 2.2715 0.080159 1.4574 1.2945 3.02 2.3803 1.0187 3.0901 1.8502 2.6107 0.48311 0.63278 1.4377 1.4048 2.231 0.0 1.1793 0.0 0.68697 1.0187 0.51093 0.42458 2.4338 1.6929 0.69608 0.016175 0.0 0.0 0.0 0.26157 2.7729 0.38356 1.6059 0.0 0.0 0.0 1.3433 0.29399 0.0 0.12943 1.7473 1.1343 0.0 1.0927 1.6217 0.0 0.73933 0.0 1.4845 0.63158 1.5391 1.4372 0.0 0.0 0.0 2.5393 0.45853 0.12537 0.56474 0.94875 0.30773 0.0 0.45599 0.0 0.0 1.8465 0.59723 1.2162 0.0 0.55756 0.44704 0.60127 1.0653 1.9605 0.0 3.3402 1.2113 0.0 1.5221 0.42946 0.053207 1.1025 0.55278 0.47658 0.2599 0.50566 0.40733 0.46306 0.57708 1.6313 0.55632 0.060489 0.59229 0.1895 0.0 0.42372 0.0 3.1997 0.0
4.3483 0.0 5.1124 5.4129 0.0 5.635 5.4551 14.714 10.622 7.9311 4.2673 0.0 6.8425 0.0 0.34309 0.0 10.658 0.0 2.6183 0.0 1.7376 2.9754 9.2382 3.6658 0.0 0.86144 0.0 0.0 0.0 0.0 2.6726 0.0 0.0 17.701 0.6511 0.0 0.0 24.882 0.0 0.0 0.0 0.0 0.0 3.8527 0.0 2.4445 0.0 0.0 0.0 2.524 19.053 0.0 0.0 0.0 4.2335 0.66919 0.0 0.0 4.9402 0.0 0.0 0.0 10.774 0.0 0.0 7.8401 0.0 0.0 0.0 2.6124 0.0 3.8653 0.0 0.28061 13.067 6.518 0.0 0.0 0.0 9.1594 0.0 0.0 0.0 0.0 0.0 4.5387 7.572 5.1545 11.613 21.126 9.0334 0.0 0.82073 11.294 0.0 0.0 6.1103 0.0 0.0 2.7881 0.0 0.0 0.0 0.0 17.12 0.0 0.0 0.0 26.433 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.5131 2.4384 0.0 0.0 0.94292 0.36982 0.166 0.0 0.46139 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.32125
