0.29353 0.0 0.21114 0.0 0.0 0.33028 0.65034 0.0 0.0 0.0 1.2584 0.0 0.34786 0.70547 0.0 0.15707 0.0 0.0 0.0 0.0 0.011231 0.0 1.7817 0.0 0.86761 0.33029 0.41801 0.40109 0.66185 0.0 0.013044 0.14006 0.046048 0.0 1.5136 0.065132 0.10495 0.38102 0.26864 0.033328 0.43631 0.0 0.48571 0.20218 0.0 29.412 0.52743 0.84279 0.20652 0.74356 0.34141 0.81045 0.0 0.0 2.0231 0.0 0.0 0.0 0.11835 0.76915 0.35408 0.69693 0.75598 0.0 0.0 0.80543 0.0026257 0.0 0.066463 0.0 0.49012 0.0 0.17619 0.36959 0.46125 0.59679 0.0 2.6436 0.0 0.0 0.0 8.871 0.2603 0.0 0.0 1.6068 0.0 0.0 0.0 0.0 0.0 1.2456 0.0 0.36437 0.50028 0.073314 0.0 0.0 0.21554 0.0 0.0 0.0 0.0 0.0 0.0 1.3649 0.072106 0.77591 0.29442 0.0 0.0 0.52328 0.27738 0.21413 11.227 1.0499 0.95051 1.6134 0.0 0.0 5.2452 1.6741 1.0384 0.0 1.8274 2.1188 4.5205 0.58191 0.0 0.0 0.15746 0.0 0.0 0.0 0.0 0.84337 0.31409 0.0 0.14949 0.23004 0.27277 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.39734 0.0 0.0 0.0 1.9797 1.2955 1.0018 0.31205 1.8961 0.0 0.0 0.0 0.15301 0.099055 0.0 0.0 0.0 2.0714 0.0 0.48342 0.0 0.0 0.0 0.0 0.37722 0.0 0.0 1.3569 8.0518 2.6255 0.0 0.0 0.0 0.0 0.0 2.4407 0.0 1.0386 1.1641 0.0 0.43511 7.2664 0.0 0.21106 0.0 1.8295 0.19257 0.75123 0.0 3.6227 0.0 5.874 0.0 0.0 0.0 0.0 0.10233 0.26767 0.0 0.0 0.0 4.2084 0.0 0.60987 0.51343 0.0 0.0 0.0 0.0 0.9262 1.6954 0.070053 0.0 0.12556 0.0 0.0 0.69789 2.5149 0.0 0.0 1.2795 0.0 0.0 2.5684 0.0 1.0026 0.90253 0.0 1.3721 0.0 0.0 0.30454 0.0 0.0 0.29737 0.2927 2.8389 1.2503 2.0395 2.1186 5.0035 0.0 0.36774 1.3579 0.16384 0.57752 0.25318 0.0 0.0 2.8832 4.1151 0.27171 0.693 0.0 1.0833 0.0 0.0 0.58654 0.20266 0.0 0.2825 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.4955 0.023455 8.1981 0.0 0.30819 0.0 0.0 0.24163 0.0 0.0 0.0 0.0
2.2239 9.461 0.0 1.3831 0.0 0.26313 3.3379 0.31387 0.0 4.1498 2.3701 0.67917 0.0 0.89348 0.0 0.80695 0.38613 0.0 5.0733 14.658 2.7592 11.152 1.4083 0.72245 1.0608 0.0 1.5831 0.0 0.0 15.483 16.682 2.9794 4.8138 12.306 0.47524 0.0 0.12882 0.0 0.14949 0.0 0.92008 19.173 0.0 1.7754 8.6695 0.0 0.15332 0.30488 0.5289 0.16841 0.79694 0.38404 0.0 5.1236 0.0 11.184 1.675 5.3818 0.1273 0.32986 1.4487 0.0 0.57569 0.0 16.794 2.2047 14.845 15.509 0.0 5.5938 0.0 0.38109 10.227 3.9608 3.3129 0.037803 0.41576 0.0 0.0 3.2252 1.7828 4.2659 0.0 0.0 9.3106 2.5133 12.652 3.7192 0.0 3.802 30.618 0.0 0.77959 2.3174 0.0 0.38497 2.0964 7.7465 1.7454 6.3058 5.5704 0.0 2.785 0.58462 8.6709 3.132 0.0 4.0782 0.33795 7.5936 6.1944 0.52773 0.0 10.601 5.6209 1.1312 4.7371 1.0673 0.0 0.0 0.96772 2.1255 0.70608 0.0 0.84324 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.073677 0.11077 0.91074 0.0 0.0
0.0 0.0 0.0 0.0 0.40145 0.0 0.0 1.3028 2.5948 1.4127 0.0 2.762 0.0 0.0 0.0 0.0 0.0 1.3595 0.67454 0.0 0.71411 0.0 0.0 2.2311 0.0 0.0 0.0 0.0 0.67744 0.0 0.0 0.0 3.2051 0.47699 0.0 0.38148 0.0 0.0 0.0 0.91416 0.0 0.0 0.0 0.0 0.0 0.0 0.32561 0.048441 0.0 0.48603 0.34592 0.0 0.0 0.0 1.1261 0.4303 2.067 0.0 0.35108 0.0 0.0 0.18405 0.86572 4.3333 0.0 4.2699 0.0 0.0 0.56379 0.0 1.2972 0.0 0.50424 0.0 0.0 0.0 0.0 1.1778 0.0 0.0 0.33624 0.0 4.9093 0.0 0.0 0.0 0.0 0.0 0.45892 0.0 2.1607 0.66471 0.44098 0.0 0.15562 0.0 1.6624 0.0 1.7596 0.0 4.1091 2.5526 2.7249 0.0 0.0 0.0 0.97898 0.098997 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.1028 0.0 0.0 1.1919 0.0 0.68029 0.52854 3.2002 7.2482 1.5246 1.9454 0.0 1.325 0.0 1.7257 0.67326 0.0 0.0 0.18418 0.60053 0.0 0.91343 0.31746 0.41783 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.53838 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.3815 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.70002 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.1032 1.7507 0.0 0.0 0.0 0.0 0.0 5.0195 0.12591 3.0191 0.28444 0.61548 0.50631 0.0 0.0 0.0 1.0569 0.0 0.0 1.0755 0.07874 7.6784 0.0 0.119 0.0 0.0 0.0 0.67505 1.2389 0.16466 4.0224 1.0783 0.0 4.2785 0.0 0.0 0.0 0.0 0.0 0.98191 3.0767 2.4963 0.0 4.8849 1.9373 0.0 0.22716 0.0 0.0 1.8552 0.0 0.60514 0.0 0.0 0.0 10.738 0.0 0.22463 0.0 0.0 1.9303 0.0 0.0 0.2624 0.43943 0.0 1.4587 3.613 0.0 5.9293 0.0 0.0 3.9179 0.0 0.0 0.0 2.4529 0.0 1.9066 2.2765 0.0 1.2187 0.0 0.8791 3.4538 0.0 0.0 4.8856 0.0 3.3637 6.5756 0.0 0.20931 0.0 0.4389 0.0 0.83427 3.7814 0.0 7.9349 1.1334 1.1821 0.0 0.0 6.0956 4.4323 0.0 0.0 1.451 7.3583 6.4625 0.15365 0.0 3.6023 2.0032 0.0 1.8412 2.3402 0.0 0.0 1.1588 0.85842 0.3835 1.0952 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.89181 0.56405 0.31692 0.6247 0.0 0.0 0.0
0.0 0.0 0.0 0.47627 1.2646 0.27893 0.067489 0.0 0.0 0.0 0.0 0.0 0.0 3.0197 5.4881 3.4882 0.0 0.0 0.0 0.64159 0.0 0.0 0.0 0.0 2.8129 0.56518 0.0 0.69462 0.0 0.0 3.6985 0.0 1.2946 0.17258 0.49105 0.0 5.6667 0.3336 2.2783 1.7153 0.0 0.0 0.0 7.9202 0.0 0.0 0.0 0.87406 1.259 0.0 0.90518 0.54592 0.0 0.0 0.16278 0.0 0.62254 0.36568 0.0 0.64935 0.14611 0.22307 0.7599 0.0 0.0 0.0 1.2534 0.0 0.0 0.48409 0.0 0.88024 0.0 0.0 0.0 0.60217 0.73143 0.0 0.50194 0.29344 0.19685 0.0 0.0 0.014191 0.0 3.1703 0.0 0.0 0.0 0.0 0.0 0.7122 0.0 0.0 0.0 0.61116 0.0 0.64122 1.3184 1.8168 1.0555 0.0 1.5024 0.02893 0.77335 0.0 0.0 0.18124 0.30686 0.0 0.0 0.0 0.17165 0.0 0.0 0.0 0.0 0.15967 0.0 0.0 0.0 0.55063 0.0 0.60107 0.0 0.0 0.0 0.16059 0.0 0.90236 0.65043 0.0 0.0 0.0 0.0 0.47265 0.47352 0.81063 0.0028776 0.74548 0.51298 0.25578 0.0 0.0
0.65887 0.0 6.1974 0.29324 0.0 1.6929 1.0187 0.0 2.5393 0.0 0.56474 0.0 0.10792 10.62 2.2715 2.4338 0.0 0.26157 0.0 0.0 1.4845 1.4048 0.94875 0.45599 9.1669 2.3803 1.7048 0.080159 1.4377 0.13025 0.0 2.6107 0.0 0.0 1.1025 1.5221 1.2945 1.6376 0.48311 0.68697 0.82514 0.0 1.6059 0.42458 11.629 0.0 0.60127 0.42372 1.7473 0.1727 0.12943 0.63278 0.51093 0.0 0.0 10.353 1.1343 0.0 0.59723 0.59229 0.0 0.55756 1.1793 0.38356 0.30325 0.0 0.0 1.427 0.46306 2.231 1.0653 0.55632 0.0 0.40258 0.82349 0.0 0.0 0.0 1.0927 1.6309 0.73933 0.0 1.5391 0.2599 0.15799 0.69608 0.0 1.8857 1.4372 1.2015 3.5599 2.7729 1.2162 3.0901 0.42946 0.053207 1.0187 0.0 1.3433 2.3055 0.0 1.2113 0.29399 0.63158 0.0 0.0 0.016175 0.0 1.6313 1.8502 3.02 0.1492 0.0 0.0 0.0 2.0216 1.6217 0.675 1.8465 0.0 0.39453 0.0 0.44704 1.4574 0.50566 0.30773 0.0 0.47658 0.45853 0.0 3.3402 0.0 0.12537 1.9605 0.0 0.57708 0.0 0.55278 0.40733 0.1895 0.060489 3.1997 0.0 0.0
0.0 0.0 0.0 2.6726 0.0 0.0 0.0 0.0 6.1103 6.518 2.7881 0.0 0.0 0.0 0.0 0.0 0.0 0.0 24.882 1.7376 21.126 4.2335 0.0 0.0 0.0 0.0 0.86144 0.0 0.0 5.4129 4.2673 19.053 0.0 13.067 0.36982 0.0 0.0 0.34309 0.0 0.0 0.0 10.622 0.28061 10.774 3.6658 7.572 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.658 0.0 14.714 0.0 17.12 0.0 0.0 0.0 0.0 0.0 0.0 5.635 4.3483 2.6183 7.9311 0.0 0.66919 0.0 0.0 0.0 9.2382 17.701 0.0 0.0 0.0 0.0 0.0 5.1545 11.294 0.0 0.46139 5.1124 7.8401 2.9754 5.4551 0.82073 0.0 6.8425 3.8653 26.433 0.0 0.0 0.94292 0.0 0.0 0.0 0.6511 2.6124 5.5131 0.0 9.0334 4.9402 0.0 0.0 0.0 0.0 2.524 2.4445 0.0 0.0 9.1594 11.613 0.0 4.5387 0.0 0.0 0.0 0.0 2.4384 0.0 3.8527 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.166 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.32125 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
