0.065005206 0.046786215 -0.14959781 -0.00800991
-0.18868157 -0.06838864 0.008303112 0.04158854
-0.055165704 0.08042154 0.012203595 -0.01972033
-0.022223309 0.13507806 0.1732519 -0.15681463
-0.06056573 -0.08314662 -0.011484353 -0.103436686
0.057003904 0.11035393 0.02965462 0.1162759
0.18978997 -0.17545015 -0.010239675 0.09283213
-0.13074327 0.030097608 -0.13453895 -0.1589617
0.022058329 -0.16651502 0.007403073 0.04129376
0.11331569 0.06971542 0.050738063 0.06624363
-0.10414681 0.096460536 0.16627121 0.04089519
-0.0835537 -0.16839877 0.016199058 0.05383283
0.19451587 -0.2210038 0.021734804 0.0038981594
0.19488013 -0.1940207 -0.14769387 0.058388118
0.0069399406 -0.033686414 0.12574983 -0.053958625
0.0061653885 0.14286067 -0.033310216 0.040461525
0.00964986 0.050892487 -0.037732773 0.016162863
-0.06867176 0.05377571 0.01966862 -0.13954316
0.006643035 0.0663699 0.030858355 -0.11514518
0.03745538 -0.046476882 -0.031478696 -0.03076709
-0.104023956 -0.019200372 0.12732309 0.005946863
0.01043675 0.15755183 -0.070577115 -0.16916229
0.027501788 0.10868807 0.0038899293 0.1553646
-0.044202607 -0.059291862 -0.052611683 -0.08818943
0.038569298 -0.08166581 0.028416065 -0.11498915
0.015220959 0.1723973 -0.015785888 -0.016556887
-0.11756403 0.12290783 -0.07403632 -0.19180474
0.040306024 -0.08886791 -0.056093756 0.01847868
-0.033497922 -0.16709211 -0.070354804 -0.031140108
-0.04348439 0.045302786 -0.043540884 -0.019753141
-0.121970445 -0.009830803 -0.0036188525 -0.13176359
0.015587134 -0.062590264 0.12261942 -0.089281514
-0.0527092 -0.09035531 -0.16262549 0.07417311
0.021684509 0.05324379 0.065980494 0.026576389
0.11384275 0.17701238 -0.040843353 0.08251808
0.11538168 -0.14103095 0.14157811 0.06916957
-0.1123855 0.009814378 0.17640024 0.035002172
0.1209734 -0.103820115 -0.14539187 0.14129478
0.05050549 0.01888965 0.14629166 -0.035387047
-0.031092254 -0.011519516 -0.07921929 0.040324286
-0.15419675 -0.2223323 -0.09900057 0.097964406
-0.09740574 0.04219051 0.013876637 0.060511515
-0.27626997 0.08124084 -0.13276254 -0.20827857
-0.12984641 0.026456133 0.08910727 -0.105177
-0.011617414 -0.13001458 -0.05377768 -0.060932785
0.07049555 -0.19142374 0.11068949 0.14057307
-0.21716839 -0.0054054866 -0.13355754 -0.14907384
-0.11840091 0.14374107 -0.114273906 0.118566096
0.07672635 -0.08369596 0.14847848 0.0073807077
0.042406358 0.13310748 0.052221563 0.046244737
0.06771449 -0.035636283 0.10805813 -0.18350713
0.019109074 -0.16767822 0.10046712 0.04163599
-0.11193526 -0.09302482 -0.09848001 -0.08272166
0.020865165 -0.14081271 0.096724086 -0.19349341
0.1622849 -0.02540987 -0.13477361 -0.0010714827
0.018593919 -0.18820632 -0.033435605 0.03227507
