-0.0040724464 -0.36129743 -0.020684358 0.13036916
0.10865616 0.06916934 -0.3219198 -0.26641774
0.09086404 0.10210669 -0.24072586 -0.0062346077
0.24515204 -0.1316438 -0.08500319 -0.1062212
-0.31085148 -0.1781095 0.12504423 0.0131333815
0.17517228 -0.18868168 -0.09924735 -0.08132424
-0.0261853 -0.11006075 -0.0024625242 0.1718152
0.07455391 0.009784325 -0.28286317 -0.28951347
0.13003588 -0.21640694 0.1694085 -0.22057174
-0.26044396 -0.034278523 -0.09497552 0.13099721
-0.13944384 0.029475443 0.021369398 0.1289115
-0.006537463 -0.37845415 -0.016383294 0.10567165
0.087283805 -0.17169413 -0.17970021 0.13877183
0.03579576 0.06988903 0.16076303 -0.121925816
-0.09799164 0.106602065 -0.1622362 -0.21051612
0.0113485325 0.13792977 -0.17504708 0.02094711
-0.23155105 0.21066195 0.08075684 -0.12539868
-0.15469095 0.1446272 0.18107885 0.036806364
-0.2588952 0.15339552 0.114936575 0.07119646
-0.011169158 -0.045279194 0.15403546 0.03534707
-0.021771066 0.08326127 0.0764399 0.1265438
-0.27142632 -0.04974415 -0.090565726 0.11064496
0.15976503 0.017585585 0.09980102 0.04951654
-0.20871186 0.09544218 -0.036530092 -0.038881324
0.15182431 -0.10481069 -0.3803736 -0.091790736
-0.23545606 0.15264173 -0.004662852 -0.26782897
0.069410495 -0.20597103 0.019091066 -0.004507578
-0.068797365 -0.009366913 0.07682036 0.14971082
0.11868213 -0.24978794 -0.25501147 0.04432094
0.15763232 0.10697053 0.12844245 -0.24820021
0.16590819 0.14369127 -0.20125474 -0.17880115
0.0864945 0.016810367 0.09099188 -0.1218901
