0.089408204 0.39768293
0.15651728 0.2830579
0.024947673 -0.04656733
-0.3028747 0.13407244
0.28868023 -0.3519828
-0.30365208 0.026912315
-0.25016096 0.30429184
-0.09222117 0.272427
0.31361547 -0.151453
0.48958594 -0.1941115
0.0067944713 0.058969848
0.112988904 -0.49276698
-0.2113241 -0.006994542
-0.41181704 -0.2337081
-0.08602497 -0.1461203
0.3418792 0.16197325
-0.07034445 0.22428602
0.26622808 -0.45484707
0.29856032 -0.33141333
-0.05383967 -0.36802638
-0.32182118 -0.017577434
0.5128247 -0.28396103
-0.38863543 0.0333443
-0.31631437 -0.0036469656
0.32046068 -0.36818835
-0.21513134 -0.047788847
-0.16431111 0.27390096
-0.26724946 0.21926522
0.33359936 -0.07237766
0.22668386 -0.053698123
0.29911307 -0.41650084
-0.25739327 -0.42958793
