0.07487098 0.01696314 -0.031506572 0.23246558 -0.13492203 -0.052135166 0.35389546 0.054704696 0.17792197 -0.24814601 -0.20192835 -0.2871767 -0.098222524 0.24590272 0.07972972 -0.24696533 -0.1543393 -0.014345414 0.19090064 -0.251208 -0.020863958 -0.033574212 -0.14163384 -0.1589569 -0.16536112 -0.10218941 0.21240202 0.22596371 0.13448426 -0.1582302 -0.2046559 -0.10068463
-0.08534579 -0.2828835 0.3565299 -0.07813944 0.2812017 -0.34175003 -0.28063443 -0.21623622 0.21491534 0.06712558 -0.007842721 0.26429304 -0.095054865 -0.15204069 0.04551554 0.06990065 -0.2573954 0.22727047 0.29199466 0.39680344 -0.05838853 -0.04058476 0.043535672 -0.25221595 -0.10956783 0.02506189 0.02266185 -0.08193938 -0.11345103 0.2802276 0.18340208 0.23200817
-0.14360097 0.017689839 -0.2868342 -0.24592379 0.023951804 -0.16955538 -0.17458613 0.017196914 0.32942042 -0.09199237 -0.106616504 0.18811302 -0.19308157 0.15783621 -0.17242257 0.305005 -0.15376231 0.055147484 0.2746701 -0.15383981 0.15608928 0.14792283 0.073302336 -0.23867022 -0.22775029 0.084273845 0.10294941 -0.1250342 0.3676041 -0.15465687 0.1306608 -0.03203483
-0.086446464 -0.10978442 -0.25556606 -0.25681213 0.3120636 0.0991828 -0.17007582 0.2008392 -0.08735422 -0.18831699 0.06523083 0.14781179 -0.054561067 0.09601778 0.09473273 0.1461909 -0.1376282 0.23917095 -0.031759176 0.062251262 -0.31116194 0.15290573 -0.2067582 0.058457486 0.121649705 -0.27769783 -0.20791481 -0.10082577 0.113451235 0.08131142 0.019537106 0.11805779
0.21355774 -0.09948147 -0.013418589 -0.19084519 0.22724678 -0.1404195 -0.26558083 -0.17166905 0.035029948 0.21856138 -0.04824907 0.10533982 0.25035486 -0.10035336 0.083202735 0.24218303 0.23473413 0.1836172 -0.103910655 -0.21904284 -0.24367616 -0.10576141 0.203417 0.13520767 -0.15894407 -0.2439392 0.11566762 -0.069961905 0.10782889 0.32580742 -0.18844146 0.33933336
-0.12988885 0.20520538 -0.23128103 -0.2319442 0.16777262 0.21944723 -0.21482457 -0.106515996 0.12915197 -0.13642476 -0.11117788 0.1736792 0.08160552 0.03521325 -0.050572913 -0.037657157 -0.18958767 0.28154388 0.06594464 0.110900275 -0.22455937 -0.07870528 -0.07118748 0.0584984 0.28510347 -0.071766384 0.13226448 0.09536585 0.2765113 -0.07455729 -0.20657912 0.1767105
-0.08526147 -0.049794942 -0.16754426 0.3169057 0.042895377 0.16552855 -0.15259758 -0.056333262 -0.091649555 -0.26489058 0.030723292 -0.24925776 0.25212467 -0.08405318 -0.24311735 -0.0038113014 0.35639095 -0.2023025 -0.122335844 -0.09128144 0.2526037 0.17199041 -0.16795829 0.24854393 0.09385406 -0.20430222 0.06546115 0.24298058 -0.23871109 0.11073766 -0.07594292 0.17941713
0.34930488 0.03827025 0.22473906 0.1487424 -0.28333947 0.07450684 0.14606105 0.1280156 -0.023553139 -0.087552875 -0.15405352 -0.19988686 -0.13942258 -0.15618454 0.102395184 0.03590608 0.18219122 -0.080607735 -0.14872302 -0.19076103 0.27991992 0.04617177 0.20067856 0.23311582 -0.0064613083 -0.11528832 0.034026206 0.17026342 0.14405583 0.011607755 -0.1678916 0.018333705
-0.12680541 -0.018932013 -0.11339795 0.122131884 -0.31223074 0.27461866 0.24950431 -0.022706442 0.19528833 -0.081036024 -0.17326675 -0.28663647 0.05786251 0.18304643 -0.1432282 0.035037413 0.09927015 -0.033267885 -0.07677025 -0.27336392 -0.19926268 -0.06208613 0.051622562 0.042540446 -0.16140608 -0.064672634 0.10998523 0.14965749 0.04322405 0.142283 -0.34472764 -0.23859763
-0.20382795 -0.13629878 -0.32590508 0.13512161 0.4195382 -0.22412835 -0.077284545 -0.043897513 0.13505054 0.19421789 -0.21742152 0.07680218 0.012112278 -0.24896538 -0.24313758 0.14656222 -0.16722059 0.21954164 -0.20132487 0.43241018 -0.21439777 -0.12008326 -0.121739276 -0.12884746 -0.21859787 0.03415916 -0.231822 0.11280083 0.28856578 0.38714904 0.16208977 -0.16590045
0.25353485 -0.113768764 -0.32784912 -0.055738695 0.084238544 -0.09063324 0.0313838 0.15195294 0.11090603 -0.22959578 -0.20049632 -0.058192078 0.29072756 0.19672376 0.19796091 0.09884874 -0.035520982 0.0617128 0.06693301 -0.28464478 0.3784929 -0.15209766 0.26100487 0.09938039 0.011171968 -0.07210786 0.3132436 0.17158952 -0.07822707 0.13666333 -0.22609362 0.039623894
0.2956017 0.2601543 -0.11443689 0.031484503 0.020637278 0.13794558 -0.011429525 -0.15717748 -0.018241422 0.1621554 0.14255668 -0.19035628 -0.18924445 -0.066584915 0.15510546 -0.16619727 0.33760515 -0.075996965 -0.006070016 0.25983953 0.21531123 -0.119286686 0.1377858 -0.16987784 -0.0093226945 -0.27021468 0.004873661 -0.109867886 0.24306156 -0.29396224 0.0859233 -0.23933023
0.314187 0.1901855 -0.2902209 0.29113722 -0.09898048 0.20799188 0.16642095 0.2418397 0.10739411 0.12649469 0.29901528 -0.32642752 0.08015441 0.3761702 0.06032114 -0.04945063 -0.018047405 -0.19387604 -0.20454304 -0.14670707 0.05080972 -0.20284006 0.22365767 -0.018978534 -0.09112222 -0.1954097 0.09253285 0.028393751 -0.10526612 0.06926318 -0.2563722 -0.032304548
-0.19037119 0.14734145 -0.3063105 0.2102863 0.20462756 -0.122382455 0.1318849 0.018405192 -0.067900196 0.25854293 0.013220862 0.11212839 -0.106599145 -0.03652983 0.046772357 0.13162453 -0.0810103 -0.10599432 0.19287446 0.25804615 0.033397302 0.19698183 -0.248854 0.14446117 0.2515248 0.10794575 -0.30603936 0.13203537 -0.02590354 0.35158375 0.24808589 0.0458004
0.20673898 0.1650407 0.22307146 0.22167602 -0.079440914 0.2735375 0.2582739 -0.0777532 -0.02268673 -0.2922811 0.0986376 -0.21794051 0.2952421 -0.04251297 -0.0829068 -0.3878911 0.2474626 0.107894324 0.11451402 -0.03128695 0.06324951 -0.14523047 0.11977845 -0.05779143 -0.21637525 0.15049183 0.03245588 0.34545967 -0.025211465 0.07974003 -0.05825294 0.06440338
0.023181608 0.17857108 0.1542559 -0.26892403 0.15633442 0.10224509 -0.082689434 0.035946634 0.27816486 0.24880314 0.11654846 0.20401146 0.13278575 -0.23648722 0.19579269 0.08171022 0.019597985 0.084729314 0.04308807 0.28492847 -0.28355992 0.3070022 -0.29137027 0.00558335 -0.25098413 -0.032932796 -0.088617116 -0.19827168 0.028706254 0.32796246 0.15885995 -0.24252558
-0.13187008 0.17655656 -0.1622091 -0.2527213 -0.049790103 0.10486843 0.03686758 -0.1726434 0.0018725842 0.2885998 0.0026663519 0.027145252 -0.1857585 -0.23001619 -0.17434886 0.28685462 -0.24901904 0.041242838 0.13251914 0.30131957 -0.20995413 0.29998004 -0.022081673 -0.13888429 -0.086088926 -0.027100353 -0.13870004 0.08201044 -0.06117622 -0.049525406 0.28202528 0.40376806
0.09510922 -0.14789166 -0.22887284 0.16793135 -0.07951526 0.15848655 0.0040455507 0.27140197 -0.20558316 0.061611526 -0.03458213 -0.020272054 0.009353688 0.2121207 0.17777723 0.23891324 -0.11316011 0.0034453506 -0.012155771 -0.12708092 0.12807703 0.060986854 -0.16191451 -0.12420926 0.03194848 0.22838314 -0.049226146 0.23434356 0.15455127 0.24105278 -0.2995014 -0.1267701
-0.2053614 -0.19386218 -0.2900952 -0.045310102 -0.08608338 -0.3083879 -0.12054885 -0.0079273945 0.30376396 0.012866417 0.07023707 -0.056443818 0.03943391 -0.023051927 -0.19715609 0.18063493 -0.07210867 0.3244057 -0.03111617 0.15615875 0.044388413 0.022277603 -0.09500538 -0.24206108 0.21725371 -0.2666804 -0.19287741 -0.3039837 0.16861196 0.31395298 0.22577974 0.37707946
0.22312114 -0.23858032 0.005291934 0.12873386 0.059452992 0.3078726 0.24547294 0.013448496 0.016468683 0.017766457 0.16496356 -0.10052051 0.25334245 0.36873323 -0.04860593 -0.21738078 0.1909576 -0.20935708 -0.18661182 -0.038192593 0.18379655 -0.10685569 0.059140507 0.33721086 0.016207218 0.30326712 0.06700288 0.32213867 -0.24865292 -0.33686548 -0.2803354 -0.14205709
0.08586422 -0.18183556 -0.26329654 0.15654111 0.12291189 -0.036401577 0.10963966 0.13898063 -0.1960558 0.10470632 0.19258599 0.11770512 0.13984364 0.15221089 -0.24731143 0.18285827 0.09588351 -0.16894557 0.14051661 0.18311764 0.31335387 -0.24621592 -0.25547317 0.21027516 0.03798059 0.25417855 -0.16237235 -0.04442717 -0.08339238 -0.1460885 0.22848424 0.053965904
0.051738597 -0.27992624 -0.32943672 -0.32056084 -0.08745148 -0.0455666 -0.077436805 -0.01386638 0.00522387 -0.21351033 -0.29838884 0.21082759 -0.081337176 -0.25012845 0.12828362 0.34324616 -0.17581244 0.15397567 -0.003929355 -0.14484416 -0.1267025 -0.18218085 -0.3112276 -0.0865607 0.23025256 -0.21106818 0.13813497 -0.3105209 0.2731647 -0.120147645 0.13533312 -0.21430734
0.3711761 0.10828762 0.19099982 0.2735823 -0.25689515 0.31190863 -0.09305516 -0.09569653 -0.18729055 -0.21322271 -0.016571982 0.10084045 0.30897242 -0.027527995 0.16199125 -0.14138047 0.316421 -0.23166168 -0.016856927 0.09550259 0.2468984 -0.06763823 -0.1390036 0.26360437 -0.2983228 0.0067853914 0.24720755 0.13573292 -0.1971946 -0.34599903 -0.16988885 -0.109166324
0.29847828 -0.17053857 0.183912 -0.2121329 -0.18760802 0.2227475 -0.03666222 0.1899576 -0.36635658 -0.2539432 0.15297374 -0.32870406 0.06961013 0.44913036 0.028368715 -0.025963861 -0.0019016543 -0.2255969 0.071922295 0.14070463 0.340396 -0.34925523 -0.030508773 0.32136038 -0.29484147 -0.0008676099 0.18031204 0.018031377 -0.07076536 -0.32554033 -0.024805518 -0.15888792
0.15232587 -0.08243426 -0.2803088 0.0282098 -0.0012273354 -0.14943832 0.33353043 0.37432086 0.01458828 -0.23126939 -0.14300947 0.015795842 0.033716224 0.10724964 0.053376183 0.099744424 0.2402163 -0.16986574 -0.24992079 -0.15752736 -0.062498957 -0.14725454 0.31577492 0.28911927 0.023500314 -0.20452388 -0.013257464 -0.16015902 0.15159957 -0.28757915 -0.30672234 0.040988646
0.13397384 -0.2838491 0.016607676 0.02163797 -0.21045357 0.28402784 0.15450752 0.17465077 -0.27506155 -0.2525073 -0.08147985 -0.21016571 0.19600339 0.31168053 -0.3300571 -0.2846496 0.30663937 -0.3038391 -0.15668732 0.07982571 0.40075767 -0.3245199 -0.12973005 -0.098133884 -0.041728877 0.3502553 0.08841597 0.12548718 -0.20249936 0.10233318 0.10629761 0.050132293
-0.09812268 -0.30901474 0.027962845 0.29251707 0.08951487 0.18562017 -0.12635633 -0.033278987 -0.13365409 -0.09395666 -0.055044577 -0.19040097 0.02695797 -0.22237688 0.0026461352 -0.20407525 0.14694472 -0.34121346 0.12654856 -0.13131005 -0.10017521 0.1296096 0.24385774 -0.079214655 0.16134319 0.23176028 0.15743147 0.031501047 -0.16830957 -0.3496611 0.17927346 0.19023328
0.33221278 0.19561806 -0.035757173 0.18210767 0.14670058 0.3040568 -0.09549609 -0.1410581 -0.31504515 0.059779502 0.24700518 -0.2308275 0.1972272 -0.08820133 0.223552 -0.0064550787 0.35598144 0.097929165 -0.035337817 -0.12211393 -0.012206272 0.00035051728 0.15252979 0.30954388 -0.063045956 -0.21524577 0.1845714 0.23827463 0.09438493 -0.1699594 -0.05124009 -0.046366207
0.19352208 -0.0762941 0.09358705 -0.016658675 -0.24944898 -0.022201292 0.25753802 0.3353429 -0.26718837 -0.14793864 -0.023467878 0.04361952 0.29953298 -0.15404019 -0.19274867 0.020366104 0.1989038 -0.05721022 0.13373116 -0.058210872 -0.03272367 -0.19189094 0.39694357 0.17196766 -0.18308169 -0.2544663 0.29716942 0.12659754 -0.07291186 -0.24319974 -0.222547 -0.31818953
0.3196032 -0.1788516 -0.073231146 0.25014836 -0.21013881 0.12656383 0.03904936 0.026725134 -0.3032009 -0.09003026 -0.07816684 0.01265663 0.14361179 -0.053657863 -0.08610426 0.011371217 0.19417815 -0.09096462 -0.18592273 -0.33336076 0.40727553 -0.048054077 -0.09398199 0.2189282 -0.133014 0.21283503 0.3757875 -0.043653425 -0.2205799 -0.07255101 -0.25577837 0.15926157
-0.08103075 0.2195138 -0.3243441 0.11539114 -0.025802625 0.08445324 0.011483107 0.22271262 0.0690864 -0.11224361 -0.19006647 -0.26088777 0.044671807 0.14498413 -0.011079439 -0.30806965 0.37749133 0.014430045 -0.34347698 -0.14494248 0.19244966 -0.1737931 0.09023171 0.3417732 0.18662848 -0.20896201 -0.12000411 0.09288129 -0.07897062 -0.20832403 -0.31381285 -0.22939385
-0.028890071 0.23247409 0.24741527 -0.06808197 0.22162141 0.03511937 0.00019040942 0.015039035 -0.1710583 0.260331 0.08836062 0.18265873 -0.042685308 0.11707682 -0.06497487 -0.2580878 0.010586278 0.09204146 0.2350265 0.059290573 0.055847473 0.11312922 0.06276354 0.24585068 -0.08665485 -0.017591784 0.19171089 -0.03589154 0.33212 0.30422273 0.07769431 -0.12626758
