-0.043638755 0.049214292 0.13764615 0.014759384
0.13562076 0.022646409 -0.2064677 0.043492865
0.12568007 -0.093626186 0.050541352 0.11354166
0.09569369 -0.043678213 -0.06934907 0.08091375
-0.13160723 0.017210905 0.059472777 -0.020910874
0.044175066 0.07439428 -0.075315446 0.1785969
0.11659259 -0.19777068 -0.027320623 0.022167074
-0.09963344 -0.17456655 0.11905499 0.009761389
-0.10526833 -0.18622155 -0.08857472 0.10977782
0.18212883 0.004364922 -0.13975622 -0.1785627
0.04858816 -0.20461936 0.0052698953 -0.022565879
-0.20010714 0.04354604 0.051589847 -0.17395435
-0.052054066 -0.11189804 -0.15212962 0.13639355
-0.1204919 -0.22116493 -0.03375718 -0.017248156
0.022790693 -0.022734998 0.0943481 0.031341936
-0.064662546 0.045210097 0.030274305 0.06771812
0.0018842316 -0.10051127 -0.04204232 0.0606956
0.1299509 -0.123357095 -0.05291097 -0.17522341
-0.08466116 -0.2529867 -0.06709669 0.036668617
0.064281635 -0.044388223 -0.13117309 -0.12106754
-0.06370162 -0.037246104 0.050811607 -0.24918248
0.0070318496 -0.103777505 -0.064165995 0.13588884
-0.11628356 -0.054821447 -0.16924109 -0.058999818
0.17925273 0.11582864 0.08444301 0.08358767
0.17281397 0.09034954 0.06145175 -0.10671312
0.0963174 0.18202335 -0.14498055 -0.11583028
0.12814519 -0.05961516 -0.08940181 -0.10466661
0.1059863 0.047279928 0.010641043 -0.14700496
-0.0277024 0.052265767 -0.08698186 -0.09814312
-0.10578064 0.05860873 -0.18221508 0.05407555
0.037815623 -0.11661946 0.16340528 -0.038914975
0.040799685 -0.10225449 0.21887775 -0.24273138
-0.11738437 -0.034465816 -0.0397065 -0.024106745
0.071567744 -0.047447644 0.11395103 -0.08421164
0.23285776 0.04204777 -0.031337216 0.017144412
-0.12808856 -0.07927186 0.03761389 0.17476758
-0.057594635 -0.02869115 -0.21904568 0.026550703
-0.063917644 -0.01521481 -0.042008344 0.05725131
-0.07581659 0.1564663 -0.03642363 -0.06706505
-0.040275373 0.112499855 -0.048582673 -0.19805482
-0.09021237 -0.018209431 0.023239417 -0.14006403
