-0.09826225 -0.27638224
-0.13753587 -0.029445723
-0.21743217 -0.23173426
0.69712234 0.14367035
-0.108096465 0.51340103
-0.01593621 -0.21700074
-0.07148605 -0.01788111
-0.5116142 -0.049768925
-0.09908245 -0.05428028
-0.16721147 0.08580233
-0.22855225 0.3898909
-0.13408795 0.14458144
0.08211594 -0.17558414
-0.11537509 -0.018345173
0.040961567 0.38770652
0.09837979 -0.11343321
0.08154692 -0.113507465
0.06230586 -0.07178644
0.29128206 0.17100842
0.1673478 0.10324985
0.07000852 0.16865383
-0.15125385 -0.147482
-0.3014127 -0.42172965
0.44007742 0.3616054
-0.2918653 -0.41062093
-0.01737891 0.1055615
-0.090454295 0.08108923
0.20847663 0.10487585
0.11140559 0.15800975
0.4940233 0.52924526
-0.06690004 0.32464486
0.0048111975 0.014070138
0.16298917 0.14870073
0.10600484 0.07879409
0.06878245 0.07333243
0.042632237 0.082405955
0.05203399 -0.14023253
0.034561828 -0.13638723
0.08115374 0.35126486
-0.46909186 0.16015911
-0.07488407 0.1458183
-0.10570562 -0.072433084
0.30147693 -0.20903257
0.07109952 0.25962347
-0.04146912 0.07186093
0.15598626 -0.18414879
-0.029835299 -0.00986582
-0.10706404 -0.05857957
-0.0021263165 -0.19468187
-0.12898523 -0.24323218
-0.009639922 0.23522587
-0.020976529 0.0032166243
0.075735115 0.12269749
-0.13829303 -0.14417952
-0.07308789 0.16832404
-0.10465128 -0.123833336
0.10911828 -0.08900007
0.042654987 -0.15896757
0.19007318 -0.108687475
-0.11002621 0.0027214226
0.088212706 -0.015913818
0.013458163 -0.03007263
-0.16511191 0.050496317
-0.17311059 -0.48945275
-0.35270035 -0.45759103
-0.06495134 0.04285637
0.042648673 0.09530866
-0.05520834 -0.19731353
-0.08181009 -0.18728602
-0.20723227 -0.11597568
-0.15207948 0.10334724
0.10866913 -0.11761728
-0.03692973 0.32052824
0.071048684 0.019074783
0.08614648 0.43311703
0.030879904 0.084518164
-0.07293957 0.065321505
-0.14594592 -0.12979834
0.08179889 0.013018415
0.28205207 -0.105629824
-0.06508588 0.08051611
0.05689706 -0.1435371
0.20678297 -0.08679159
0.08833305 0.39317545
-0.10498805 -0.047204006
0.21457693 -0.07125843
0.09972 0.100120544
-0.14453624 -0.050565347
0.08125106 0.13661225
0.25283152 0.195496
-0.04290449 -0.023254147
-0.123652354 0.14182457
-0.1700784 -0.20728914
0.28496674 0.37468907
-0.046423476 -0.11255933
-0.028756889 0.08507931
0.058236465 0.058641046
0.28840184 0.34553528
0.24922965 0.029789224
0.1769137 0.1708385
-0.09243487 -0.0025178674
-0.017400801 -0.13058546
0.22184989 0.016677562
0.006547922 0.163386
-0.035847604 0.23750095
-0.043466322 0.032330543
-0.024190545 0.12458363
-0.21728534 0.12708943
0.06895653 -0.24799906
-0.11955121 0.1580999
-0.13711514 -0.08222537
0.085571274 -0.07377383
0.11903885 -0.038744245
-0.06702602 0.27919638
-0.17709143 -0.048863467
-0.03286966 0.09585681
0.048502967 0.055834264
-0.113695376 -0.15520255
0.14726374 0.10962386
0.16164674 0.10188761
-0.10785664 0.31921962
-0.14709602 -0.06714402
0.02145532 -0.12791394
0.21103944 0.26646772
0.14043452 -0.1804383
0.00850125 0.026328309
0.069110826 -0.12001635
-0.032952264 -0.4511833
-0.03111881 -0.24880412
0.10509905 -0.18188071
0.106267095 -0.00089327444
-0.001898244 -0.15361667
0.09966281 -0.19827473
0.28734773 0.34641758
0.548399 0.44236562
-0.057659186 -0.17854728
-0.013579041 -0.07212946
-0.01644762 -0.16782726
-0.55757135 -0.062467985
-0.47384006 -0.18444149
0.16871189 0.19499278
-0.15170772 -0.029524043
0.11247499 0.24311212
-0.2599269 -0.12787834
0.056927256 0.0700751
0.023341145 -0.099300995
-0.01605165 -0.050848454
-0.13373128 -0.6934924
0.045546986 -0.008542237
0.0047886297 0.009688294
0.011112463 0.36769357
0.027636915 0.0085143745
-0.005602947 -0.38231307
0.017619232 -0.046704106
0.2389681 0.103538625
0.11677244 -0.037212938
0.09464118 -0.0208316
-0.15827924 -0.28829914
0.05742159 0.0014623419
0.08516079 -0.06118236
0.24387422 -0.01969283
0.08864725 -0.08297945
-0.25873595 -0.28877452
0.033559702 0.20617297
-0.09419375 0.16393392
-0.0072483807 0.05606929
0.060047045 0.117685646
-0.105236046 -0.1653783
-0.12113077 0.026042957
0.2067557 0.111020714
-0.14550251 0.05957882
-0.029509887 -0.04193692
-0.124914706 0.15476857
-0.016896553 -0.17187487
0.02327763 -0.1042021
-0.18194366 -0.092685446
-0.13512978 0.13814113
0.0428546 0.10266083
0.42620435 0.050552253
-0.08568779 -0.010967478
0.05862317 0.09181838
0.10886732 -0.031334333
-0.08398432 0.043443352
0.49259102 0.29778603
-0.058542654 -0.22037372
0.025785241 0.025471425
0.13356248 -0.01884365
-0.04231237 -0.06296809
0.06902432 -0.33425188
0.20229301 0.11889927
0.049941897 0.009572474
0.14245933 -0.10771017
-0.36517313 0.1791117
0.19007485 0.10699321
-0.11667578 -0.118176
-0.13749723 -0.1639061
0.12331793 -0.13340451
-0.063429624 -0.4148982
0.28271422 0.103785254
-0.045253713 -0.076146625
-0.07200467 -0.110080585
0.023212507 -0.13213377
-0.39214584 -0.30904898
0.23715936 -0.24368574
0.20309925 0.17661421
-0.085221194 -0.12001273
-0.017626062 0.13082424
-0.025098514 0.24979708
-0.09037566 0.07599004
-0.10109091 -0.2844324
0.11204128 -0.022402229
-0.14044258 -0.07112598
0.42772883 -0.17715847
-0.24243271 -0.4131547
0.4349236 0.017735848
-0.06912668 -0.019018678
-0.06222105 -0.11690624
0.29278016 -0.13410147
-0.3392813 -0.2810927
-0.1762861 -0.2503109
-0.24331987 0.053595114
0.07805391 -0.11709307
-0.014675112 0.0767066
-0.198014 0.27135462
0.3226562 0.37423766
-0.10106249 0.15155846
0.12893662 0.03145054
-0.1409328 -0.1291455
0.007220862 -0.2961478
0.035509676 0.107615165
0.20802921 0.051175382
0.042682186 0.027886331
0.06650776 -0.19861461
0.097687826 0.027817903
0.19569053 -0.26749277
-0.076938786 0.05439424
-0.08708696 -0.036984593
0.19793232 0.34729087
-0.14642553 -0.43632835
0.046661656 0.32685345
-0.1675452 0.1700154
0.050011337 0.15252855
-0.14757217 -0.1141947
-0.0026885006 -0.3446934
0.056449424 -0.22059016
