0.06969272 0.23760669 0.0976945 0.18424179
-0.013180539 0.08160627 0.27742055 -0.3042697
-0.06831318 -0.29846066 -0.09172979 0.15731405
-0.23740788 0.19279402 -0.12006718 -0.10166344
-0.048471935 0.08669033 0.07238085 -0.3458717
-0.30334532 -0.22262435 -0.18404914 0.2686832
-0.15431283 0.22681548 0.09555068 0.0074170567
0.1941729 -0.03726894 0.12092118 0.10519351
-0.051180128 0.050676238 0.26233444 -0.043071296
0.3524262 -0.0011047388 -0.0038852757 -0.001762595
0.28279892 0.058736436 0.031412914 0.08554257
-0.0048931795 0.2629563 -0.35896775 0.16169319
0.16858971 0.14050868 -0.062205505 -0.113269664
0.21068881 0.19248623 0.092226245 0.20535998
-0.19569853 0.186291 0.16148728 0.15606166
0.05909647 0.23582916 -0.025037093 -0.15298295
0.095489904 0.048904303 -0.30955714 0.08712455
0.073775575 -0.12248727 0.077513196 -0.038929462
-0.14641869 -0.13847883 -0.23676282 0.22751157
0.20047364 -0.23525324 -0.27805 0.23437227
-0.10672215 -0.15084341 -0.068432525 -0.11984286
0.14332819 0.12817386 0.17898029 0.20931417
-0.024784893 -0.073625624 -0.09051306 -0.120078966
0.11723771 -0.13871868 -0.09817955 0.0111002745
0.032982625 0.033209454 0.23220354 -0.2062122
-0.24839292 -0.19618723 0.21189383 0.15454522
-0.09284731 0.267882 -0.25873658 0.12083323
-0.27738813 0.2362637 -0.27023464 0.3432558
-0.17735769 0.24219292 -0.2572575 0.17088316
0.23570967 -0.35238478 -0.31227207 0.08244032
0.2057417 -0.24760602 -0.09804709 0.12809888
-0.06932198 0.31183383 -0.12922661 -0.15338698
