-0.003927798 0.35938925
0.3515158 -0.38960838
0.20119199 0.30499792
-0.49348468 -0.17605864
-0.47748092 0.18271843
-0.056650043 0.49737006
-0.043056242 0.4098678
0.30997297 -0.111575045
-0.015315641 0.16564637
0.19198145 -0.594715
-0.42251152 0.09435097
0.6540513 -0.33834875
-0.4877993 0.41194633
-0.39318797 -0.018988263
0.06672361 0.31581035
0.1654181 0.39100206
0.3855747 -0.0013598986
-0.11419961 0.04858158
0.19080432 0.24220493
0.15297559 -0.18067023
0.010128633 0.4662116
-0.34970647 -0.102252856
0.2835898 0.37805194
0.51029253 -0.38652083
0.18025368 -0.5922799
-0.04850574 0.38319737
0.13827834 0.5220477
-0.39289266 -0.26911256
-0.19117185 0.38031054
0.31155065 -0.22207555
-0.1538316 0.11410169
0.4081134 -0.56370723
